title,address,description,state,token,url
ترن تیبل Muse MT-115 DAB,در ونک,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,ga5ATWBY,https://divar.ir/v/ترن تیبل Muse MT-115 DAB/ga5ATWBY
ترن تیبل DENVER VPL-120BROWN,در ونک,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,ga54yWtH,https://divar.ir/v/ترن تیبل DENVER VPL-120BROWN/ga54yWtH
مانیتور گیمینگ ۲۴ اینچ سامسونگ خمیده مدل LC24F390,دقایقی پیش در پونک,"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaV5kdAw,https://divar.ir/v/مانیتور گیمینگ ۲۴ اینچ سامسونگ خمیده مدل LC24F390/gaV5kdAw
سیستم کامل کیس و مانیتور لوازم کامل,لحظاتی پیش در خواجه نظام الملک,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaWlnMQ1,https://divar.ir/v/سیستم کامل کیس و مانیتور لوازم کامل/gaWlnMQ1
فروش سیستم گیمینگ,دقایقی پیش در میدان ولیعصر,"۴۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaWlnfKw,https://divar.ir/v/فروش سیستم گیمینگ/gaWlnfKw
کامپیوتر,دقایقی پیش در هفده شهریور,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaZFx7s1,https://divar.ir/v/کامپیوتر/gaZFx7s1
کامپیوتر ال جی,دقایقی پیش در مینای جنوبی,"۲۵,۰۰۰,۰۰۰ تومان",کارکرده,gaZBhxFO,https://divar.ir/v/کامپیوتر ال جی/gaZBhxFO
پوسته کیس گرین اریا گیمینگ نو,دقایقی پیش در سلسبیل جنوبی,"۶,۲۰۰,۰۰۰ تومان",نو,gaZ9Ak4h,https://divar.ir/v/پوسته کیس گرین اریا گیمینگ نو/gaZ9Ak4h
Pc Gaming ARGB ddr5 نسل جدید i5 کیس گیم,یک ربع پیش در افسریه جنوبی,"۱۱۹,۸۰۰,۰۰۰ تومان",در حد نو,gaZxw851,https://divar.ir/v/Pc Gaming ARGB ddr5 نسل جدید i5 کیس گیم/gaZxw851
مینی کیس Hp ProDesk 600 G3 SFF,یک ربع پیش در اوقاف,"۳۰,۸۰۰,۰۰۰ تومان",کارکرده,gaZxA3y6,https://divar.ir/v/مینی کیس Hp ProDesk 600 G3 SFF/gaZxA3y6
کامپیوتر،سیستم ،رایانه,نیم ساعت پیش در دولت‌آباد,"۱۲,۰۰۰,۰۰۰ تومان",کارکرده,gaZlwU-D,https://divar.ir/v/کامپیوتر،سیستم ،رایانه/gaZlwU-D
سیستم i7  حرفه ای,نیم ساعت پیش در جنت‌آباد شمالی,"۷۱,۰۰۰,۰۰۰ تومان",در حد نو,gaZhA0Y5,https://divar.ir/v/سیستم i7  حرفه ای/gaZhA0Y5
سیستم گیمینگ i5 14400f + RTX 5070,در فلسطین (میدان انقلاب),"۲۳۹,۰۰۰,۰۰۰ تومان",نو,gaZRAmCJ,https://divar.ir/v/سیستم گیمینگ i5 14400f + RTX 5070/gaZRAmCJ
کیس گیمینگ نسل ۱۱ گرافیک 1660TI 6GB,۱ ساعت پیش در شهرک ولیعصر جنوبی,"۸۳,۰۰۰,۰۰۰ تومان",در حد نو,gaZNw9y7,https://divar.ir/v/کیس گیمینگ نسل ۱۱ گرافیک 1660TI 6GB/gaZNw9y7
مانیتور msi24 اینچ,۱ ساعت پیش در شهرری,"۱۵,۰۰۰,۰۰۰ تومان",نو,gaZJguf1,https://divar.ir/v/مانیتور msi24 اینچ/gaZJguf1
گیم RX 6900XT 16G نسل 13 رم 32G حرفه ای پاور 800W,۱ ساعت پیش در شهرک آزادی,"۲۹۵,۰۰۰,۰۰۰ تومان",نو,gaZFwak1,https://divar.ir/v/گیم RX 6900XT 16G نسل 13 رم 32G حرفه ای پاور 800W/gaZFwak1
All in One HP Pavillion 27,۱ ساعت پیش در دریا,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaY9PvTs,https://divar.ir/v/All in One HP Pavillion 27/gaY9PvTs
مانیتور ال جی (LG) 21.5 اینچی,۱ ساعت پیش در زرکش,"۸,۰۰۰,۰۰۰ تومان",کارکرده,gaY9vPqB,https://divar.ir/v/مانیتور ال جی (LG) 21.5 اینچی/gaY9vPqB
مانیتور کامپیوتر ال ای دی کم کارکرد,۱ ساعت پیش در خزانه,"۲,۵۰۰,۰۰۰ تومان",در حد نو,gaY1vyW_,https://divar.ir/v/مانیتور کامپیوتر ال ای دی کم کارکرد/gaY1vyW_
کیس کامپیوتر,۱ ساعت پیش در سازمان برنامه شمالی,"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,gaY1_NvE,https://divar.ir/v/کیس کامپیوتر/gaY1_NvE
2عددکیبوردویک عددمانیتورسامسونگ21 اینج کارکرده,۱ ساعت پیش در مخصوص,"۶,۲۰۰,۰۰۰ تومان",در حد نو,gaY1vMkg,https://divar.ir/v/2عددکیبوردویک عددمانیتورسامسونگ21 اینج کارکرده/gaY1vMkg
کامیپوتر,۱ ساعت پیش در درختی,"۳,۲۰۰,۰۰۰ تومان",کارکرده,gaYpv0d2,https://divar.ir/v/کامیپوتر/gaYpv0d2
سیستم نسل ۱۰ (i3 10100f + RX 580),۲ ساعت پیش در فلاح,"۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaYhfO5x,https://divar.ir/v/سیستم نسل ۱۰ (i3 10100f + RX 580)/gaYhfO5x
کیس گیمینگ بازی,۲ ساعت پیش در شهرک ولیعصر جنوبی,"۶۵,۰۰۰,۰۰۰ تومان",در حد نو,gaYZ_B2s,https://divar.ir/v/کیس گیمینگ بازی/gaYZ_B2s
خرید کامپیوتر،لپتاپ،مانیتور(سالم و خراب),۲ ساعت پیش در فلسطین (میدان انقلاب),"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaYJ_cdA,https://divar.ir/v/خرید کامپیوتر،لپتاپ،مانیتور(سالم و خراب)/gaYJ_cdA
فروش ۲ عدد دسته کامپیوتر در حد نو,۲ ساعت پیش در شهرک آزمایش,"۶,۵۰۰,۰۰۰ تومان",در حد نو,gaY9-D8o,https://divar.ir/v/فروش ۲ عدد دسته کامپیوتر در حد نو/gaY9-D8o
مانیتور کامپیوتر ال جی 19اینچ,۲ ساعت پیش در سجاد,"۳,۵۰۰,۰۰۰ تومان",کارکرده,gaYxOt6O,https://divar.ir/v/مانیتور کامپیوتر ال جی 19اینچ/gaYxOt6O
کیس گیمینگ نسل ۹,۲ ساعت پیش در کوثر,"۴۹,۰۰۰,۰۰۰ تومان",کارکرده,gaYt-2Oj,https://divar.ir/v/کیس گیمینگ نسل ۹/gaYt-2Oj
کامپیوتر پر قدرت,۳ ساعت پیش در بلوار کشاورز,"۵۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaYt-hNn,https://divar.ir/v/کامپیوتر پر قدرت/gaYt-hNn
39 عنوان دیسک بازی کامپیوتر pc نو همراه هولوگرام,۳ ساعت پیش در آهنگ,"۱,۰۰۰ تومان",نو,gaYleJBJ,https://divar.ir/v/39 عنوان دیسک بازی کامپیوتر pc نو همراه هولوگرام/gaYleJBJ
کیس کامپیوتر,۳ ساعت پیش در شهران جنوبی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaYZeVqx,https://divar.ir/v/کیس کامپیوتر/gaYZeVqx
کامپیوترddr3بامانیتورled19درحدنونونو,۳ ساعت پیش در گلچین,"۱۴,۰۰۰,۰۰۰ تومان",در حد نو,gaYVuyAL,https://divar.ir/v/کامپیوترddr3بامانیتورled19درحدنونونو/gaYVuyAL
کیس,۳ ساعت پیش در تهرانپارس غربی,"۳۳۶,۰۰۰,۰۰۰ تومان",کارکرده,gaYR-23e,https://divar.ir/v/کیس/gaYR-23e
کامپیوتر خانگی، سیستم، pc,۳ ساعت پیش در مهرآباد جنوبی,"۱۶,۵۰۰,۰۰۰ تومان",در حد نو,gaYFeAJC,https://divar.ir/v/کامپیوتر خانگی، سیستم، pc/gaYFeAJC
کیس گیمینگ cpu motherboard,۳ ساعت پیش در شهرک آزمایش,"۱,۰۰۰ تومان",در حد نو,gaYFeEFG,https://divar.ir/v/کیس گیمینگ cpu motherboard/gaYFeEFG
کیس 8100 با گرافیک rx580 گیمینگ,۳ ساعت پیش در بروجردی,"۴۳,۹۰۰,۰۰۰ تومان",کارکرده,gaYFuDgH,https://divar.ir/v/کیس 8100 با گرافیک rx580 گیمینگ/gaYFuDgH
کیس نسل ۴ اینتل,در خاوران,"۸,۰۰۰,۰۰۰ تومان",کارکرده,gaY5t_SR,https://divar.ir/v/کیس نسل ۴ اینتل/gaY5t_SR
فرمان بازی مناسب pc ،ps3 و ps2,۴ ساعت پیش در کن,"۴,۶۰۰,۰۰۰ تومان",در حد نو,gaYlNQmP,https://divar.ir/v/فرمان بازی مناسب pc ،ps3 و ps2/gaYlNQmP
کیس HP نسل 4,۴ ساعت پیش در بنی‌هاشم,"۷۰,۰۰۰,۰۰۰ تومان",کارکرده,gaYd9eqs,https://divar.ir/v/کیس HP نسل 4/gaYd9eqs
کامپیوتر,۴ ساعت پیش در شهرک شهید رجایی (کوی نوبنیاد),"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaYVt9EX,https://divar.ir/v/کامپیوتر/gaYVt9EX
کامپیوتر کوچک ایسوس مدل NUC14RVHU7,۴ ساعت پیش در فلسطین (میدان انقلاب),"۱۶۰,۰۰۰,۰۰۰ تومان",نو,gaYN9Qth,https://divar.ir/v/کامپیوتر کوچک ایسوس مدل NUC14RVHU7/gaYN9Qth
باند و کامپیوتر قدیمی طوسی رنگ,۴ ساعت پیش در دژکام,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaYJ9rQ_,https://divar.ir/v/باند و کامپیوتر قدیمی طوسی رنگ/gaYJ9rQ_
مانیتور LG بسیار سالم,۵ ساعت پیش در اکباتان,"۴,۵۰۰,۰۰۰ تومان",کارکرده,gaY9sQRT,https://divar.ir/v/مانیتور LG بسیار سالم/gaY9sQRT
دسته بیسیم بازی برای کامپیوتر با دانگل بلوتوث,۵ ساعت پیش در هفت حوض,"۸۰۰,۰۰۰ تومان",کارکرده,gaY9sKFU,https://divar.ir/v/دسته بیسیم بازی برای کامپیوتر با دانگل بلوتوث/gaY9sKFU
مانیتور ال جی,۵ ساعت پیش در یافت آباد جنوبی,"۲,۰۰۰,۰۰۰ تومان",در حد نو,gaYlMG5t,https://divar.ir/v/مانیتور ال جی/gaYlMG5t
آل این وان اچ پی ۲۴ اینچ مدل ۷۴۵۰,در میدان ولیعصر,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,gaXlIRRY,https://divar.ir/v/آل این وان اچ پی ۲۴ اینچ مدل ۷۴۵۰/gaXlIRRY
کامپیوتر,۵ ساعت پیش در امام زاده حسن,"۱۰,۰۰۰,۰۰۰ تومان",در حد نو,gaYZsoqN,https://divar.ir/v/کامپیوتر/gaYZsoqN
کیس کامپیوتر,۵ ساعت پیش در حکیمیه,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaYZMiRi,https://divar.ir/v/کیس کامپیوتر/gaYZMiRi
کیس کامپیوتر تدوین,۵ ساعت پیش در سهروردی,"۳۰,۰۰۰,۰۰۰ تومان",کارکرده,gaYZ8CPs,https://divar.ir/v/کیس کامپیوتر تدوین/gaYZ8CPs
مانیتور Lg,۵ ساعت پیش در شهرک ولیعصر شمالی,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaYVM9vO,https://divar.ir/v/مانیتور Lg/gaYVM9vO
دسته بازی  کامپیوتر ولپتاپ,۶ ساعت پیش در حر,"۱,۲۰۰,۰۰۰ تومان",نو,gaYBsdVO,https://divar.ir/v/دسته بازی  کامپیوتر ولپتاپ/gaYBsdVO
کامپیوتر رندر و گیمینگ.,۶ ساعت پیش در مرزداران,"۱۵۰,۰۰۰,۰۰۰ تومان",نو,gaYB8ZYY,https://divar.ir/v/کامپیوتر رندر و گیمینگ./gaYB8ZYY
کامپیوتر گرافیک دار کامل,۶ ساعت پیش در شمس‌آباد,"۸,۰۰۰,۰۰۰ تومان",در حد نو,gaYB8P-F,https://divar.ir/v/کامپیوتر گرافیک دار کامل/gaYB8P-F
کامپیوتر,۶ ساعت پیش در لویزان,"۱,۵۰۰,۰۰۰ تومان",در حد نو,gaY9rsLE,https://divar.ir/v/کامپیوتر/gaY9rsLE
مینی کیس HP G3 نسل ۷,۶ ساعت پیش در فلسطین (میدان انقلاب),"۲۵,۵۰۰,۰۰۰ تومان",کارکرده,gaY1rYS-,https://divar.ir/v/مینی کیس HP G3 نسل ۷/gaY1rYS-
hp 600 G6 مینی کیس .مناسب دوربین.فروشگاهی.شرکت,در بهجت‌آباد,"۱۰,۰۰۰ تومان",نو,gaWBity_,https://divar.ir/v/hp 600 G6 مینی کیس .مناسب دوربین.فروشگاهی.شرکت/gaWBity_
پمپ وکیوم دو مرحله‌ای Zensen VPC-5D (نو و آکبند),۶ ساعت پیش در افسریه شمالی,"۲۵,۰۰۰,۰۰۰ تومان",نو,gaYtrxcT,https://divar.ir/v/پمپ وکیوم دو مرحله‌ای Zensen VPC-5D (نو و آکبند)/gaYtrxcT
کیس اقتصادی core i5-6 ram8 hard1.5,۶ ساعت پیش در دانشگاه شریف,"۳۵,۰۰۰,۰۰۰ تومان",کارکرده,gaYtrpYs,https://divar.ir/v/کیس اقتصادی core i5-6 ram8 hard1.5/gaYtrpYs
کیس i5-7500 Ram16 512ssd 1hdd,۶ ساعت پیش در دانشگاه شریف,"۴۰,۰۰۰,۰۰۰ تومان",کارکرده,gaYlr3qa,https://divar.ir/v/کیس i5-7500 Ram16 512ssd 1hdd/gaYlr3qa
کیس,۶ ساعت پیش در سجاد,"۲۶,۰۰۰,۰۰۰ تومان",در حد نو,gaYd7M17,https://divar.ir/v/کیس/gaYd7M17
کیس گیمینگ i5 10400 gtx 1650 ddr6,۶ ساعت پیش در منیریه,"۵۷,۴۰۰,۰۰۰ تومان",در حد نو,gaYRrjEm,https://divar.ir/v/کیس گیمینگ i5 10400 gtx 1650 ddr6/gaYRrjEm
گیم پد سیم‌دار,۶ ساعت پیش در پرستار,"۵۰۰,۰۰۰ تومان",کارکرده,gaYNr-5f,https://divar.ir/v/گیم پد سیم‌دار/gaYNr-5f
دسته بازی بیسیم برای کامپیوتر,۷ ساعت پیش در نیروی هوایی (پیروزی),"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaYN7Fab,https://divar.ir/v/دسته بازی بیسیم برای کامپیوتر/gaYN7Fab
مینی کیس نسل ۹ مارک HP بسیار تمیز و در حد,۷ ساعت پیش در جردن,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaY96byF,https://divar.ir/v/مینی کیس نسل ۹ مارک HP بسیار تمیز و در حد/gaY96byF
کیس حرفه ای i5-11400f هارد ۱ ترا m2 - گرافیک rx580,۷ ساعت پیش در دریان‌نو,"۲۰۰,۰۰۰ تومان",در حد نو,gaY9aGXK,https://divar.ir/v/کیس حرفه ای i5-11400f هارد ۱ ترا m2 - گرافیک rx580/gaY9aGXK
آل این وان/مینی کیس/مانیتور,۷ ساعت پیش در شهرک رضویه,"۱۱۰,۰۰۰ تومان",در حد نو,gaYtqble,https://divar.ir/v/آل این وان/مینی کیس/مانیتور/gaYtqble
کیس ابرقدرت ۸ هسته ای بازی گرافیکی,۷ ساعت پیش در دریان‌نو,"۲۳,۰۰۰,۰۰۰ تومان",کارکرده,gaYha8c3,https://divar.ir/v/کیس ابرقدرت ۸ هسته ای بازی گرافیکی/gaYha8c3
مانیتور 22 اینچ AOC,۷ ساعت پیش در بلوار کشاورز,"۶,۵۰۰,۰۰۰ تومان",در حد نو,gaYd6Q2g,https://divar.ir/v/مانیتور 22 اینچ AOC/gaYd6Q2g
لپ تاپ hp pavilion Entertainment Pc,۷ ساعت پیش در نارمک,"۱۰,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,gaYd6JOT,https://divar.ir/v/لپ تاپ hp pavilion Entertainment Pc/gaYd6JOT
مانیتور,۷ ساعت پیش در بهجت‌آباد,"۱۰,۰۰۰ تومان",در حد نو,gaYdKC3B,https://divar.ir/v/مانیتور/gaYdKC3B
دسته بازی کامپیوتر,۷ ساعت پیش در دهم فروردین,"۱,۱۰۰,۰۰۰ تومان",در حد نو,gaYdKA-b,https://divar.ir/v/دسته بازی کامپیوتر/gaYdKA-b
کیس کامپیتور و مانیتور,۸ ساعت پیش در جنت‌آباد مرکزی,"۸۹,۰۰۰,۰۰۰ تومان",کارکرده,gaYNqu1V,https://divar.ir/v/کیس کامپیتور و مانیتور/gaYNqu1V
فروش کیس کامپیوتر,۸ ساعت پیش در مهران (سیدخندان),"۹۰,۰۰۰,۰۰۰ تومان",در حد نو,gaYBK9PM,https://divar.ir/v/فروش کیس کامپیوتر/gaYBK9PM
دسته بازی حرفه ای تسکو TSCO TG160,۸ ساعت پیش در بنی‌هاشم,"۴,۴۰۰,۰۰۰ تومان",در حد نو,gaYBKKkY,https://divar.ir/v/دسته بازی حرفه ای تسکو TSCO TG160/gaYBKKkY
کیس گیمینگ,۸ ساعت پیش در ونک,"۱۳,۵۰۰,۰۰۰ تومان",نو,gaY9p_YW,https://divar.ir/v/کیس گیمینگ/gaY9p_YW
نسل دوازده i7 مینی پی سی اینتل,در جهاد,"۱۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaXp0Wwj,https://divar.ir/v/نسل دوازده i7 مینی پی سی اینتل/gaXp0Wwj
فروش یا معاوضه کیس مناسب گیمینگ و کار های سنگین,۸ ساعت پیش در دبستان,"۶۳,۰۰۰,۰۰۰ تومان",کارکرده,gaYxprFO,https://divar.ir/v/فروش یا معاوضه کیس مناسب گیمینگ و کار های سنگین/gaYxprFO
ال این وان اچ پیcori7 11700,۸ ساعت پیش در ورزشگاه آزادی,"۱۰۸,۰۰۰,۰۰۰ تومان",در حد نو,gaYtprDG,https://divar.ir/v/ال این وان اچ پیcori7 11700/gaYtprDG
یک دستگاه کامپیوتر خانگی,۸ ساعت پیش در المهدی,"۱۲,۵۰۰,۰۰۰ تومان",کارکرده,gaYp5CCn,https://divar.ir/v/یک دستگاه کامپیوتر خانگی/gaYp5CCn
کیس ddr4 اقتصادی,۸ ساعت پیش در سنگلج (شاپور),"۱۶,۰۰۰,۰۰۰ تومان",کارکرده,gaYhJfzr,https://divar.ir/v/کیس ddr4 اقتصادی/gaYhJfzr
کامپیوتر گیمینگ,۸ ساعت پیش در دهکده المپیک,"۱,۰۰۰,۰۰۰ تومان",در حد نو,gaYdZEnD,https://divar.ir/v/کامپیوتر گیمینگ/gaYdZEnD
سیستم All In One HP,۹ ساعت پیش در ونک,"۸۷,۰۰۰,۰۰۰ تومان",در حد نو,gaYdpGRr,https://divar.ir/v/سیستم All In One HP/gaYdpGRr
300 مکعب طبرستان و سایر برندهای مخزن آب TPC,۹ ساعت پیش در نازی‌آباد,"۷,۷۰۰,۰۰۰ تومان",نو,gaYZ5VcX,https://divar.ir/v/300 مکعب طبرستان و سایر برندهای مخزن آب TPC/gaYZ5VcX
کامپیوترکیس /نسل۷/کیس آکبند/طراحی و مهندسی,در باغ خزانه,"۳۵,۸۰۰,۰۰۰ تومان",نو,gaYFJGWt,https://divar.ir/v/کامپیوترکیس /نسل۷/کیس آکبند/طراحی و مهندسی/gaYFJGWt
آل این وانTiny HP/رم12/SSD256/فریم‌لس24/موس‌کیبورد,در بلورسازی,"۳۸,۹۰۰,۰۰۰ تومان",در حد نو,gaY1Y9hM,https://divar.ir/v/آل این وانTiny HP/رم12/SSD256/فریم‌لس24/موس‌کیبورد/gaY1Y9hM
کامپیوتر,۹ ساعت پیش در جوادیه تهرانپارس,"۱۲,۰۰۰,۰۰۰ تومان",در حد نو,gaYx40eM,https://divar.ir/v/کامپیوتر/gaYx40eM
کیس خفن بقیمت,۹ ساعت پیش در تهرانپارس غربی,"۴۵,۰۰۰,۰۰۰ تومان",در حد نو,gaYtobCF,https://divar.ir/v/کیس خفن بقیمت/gaYtobCF
کیس i7,۹ ساعت پیش در مسعودیه,"۵۵,۰۰۰,۰۰۰ تومان",کارکرده,gaYp4k35,https://divar.ir/v/کیس i7/gaYp4k35
کیس گیمینگ با مانیتور 27,۱۰ ساعت پیش در یافت آباد جنوبی,"۱۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaYZIlh4,https://divar.ir/v/کیس گیمینگ با مانیتور 27/gaYZIlh4
کامپیوتر تین کلاینت برند اچ پی HP T730,در ایرانشهر,"۱۲,۱۷۰,۰۰۰ تومان",نو,gaYZIJi1,https://divar.ir/v/کامپیوتر تین کلاینت برند اچ پی HP T730/gaYZIJi1
سرور اچ پی نسل ۹,در فلسطین (میدان انقلاب),"۲۹۰,۰۰۰,۰۰۰ تومان",کارکرده,gaYRYZf5,https://divar.ir/v/سرور اچ پی نسل ۹/gaYRYZf5
کامپبوترقدرتمندddr3 مانیتور ۱۹ ابنچ گرافیک1 HDMI,۱۰ ساعت پیش در تهرانپارس شرقی,"۷,۲۰۰,۰۰۰ تومان",در حد نو,gaYN4E6M,https://divar.ir/v/کامپبوترقدرتمندddr3 مانیتور ۱۹ ابنچ گرافیک1 HDMI/gaYN4E6M
کامپیوتر آل این وانHP/رم8/SSD/صفحه24/موس و کیبورد,در بلورسازی,"۲۶,۹۰۰,۰۰۰ تومان",در حد نو,gaYJ4Zqb,https://divar.ir/v/کامپیوتر آل این وانHP/رم8/SSD/صفحه24/موس و کیبورد/gaYJ4Zqb
سیستم گیمینگ اقتصادی rtx 3050,در بهار,"۷۹,۰۰۰,۰۰۰ تومان",کارکرده,gaX1ooGl,https://divar.ir/v/سیستم گیمینگ اقتصادی rtx 3050/gaX1ooGl
مینی کیس HP G3 600 SFF نسل 7,۱۰ ساعت پیش در شهرک ولیعصر جنوبی,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,gaY5XIHV,https://divar.ir/v/مینی کیس HP G3 600 SFF نسل 7/gaY5XIHV
کیس کامپیوتر Cpu ci5 و مانیتور,۱۰ ساعت پیش در گرگان,"۴۲,۰۰۰,۰۰۰ تومان",در حد نو,gaYxnJEf,https://divar.ir/v/کیس کامپیوتر Cpu ci5 و مانیتور/gaYxnJEf
کیس گیمینگ + نمایشگر + لوازم جانبی,۱۰ ساعت پیش در سید خندان (جلفا),"۲۴۳,۰۰۰,۰۰۰ تومان",در حد نو,gaYtnV9E,https://divar.ir/v/کیس گیمینگ + نمایشگر + لوازم جانبی/gaYtnV9E
کامپیوترکامل-شیشه ایCORI5گرافیکDDR5رم16باگارانتیA1,در فلسطین (میدان انقلاب),"۴۶,۹۸۰,۰۰۰ تومان",نو,gaYJ2RXH,https://divar.ir/v/کامپیوترکامل-شیشه ایCORI5گرافیکDDR5رم16باگارانتیA1/gaYJ2RXH
کیس گیمینگ نسل 13 DDR5,۱۸ ساعت پیش در تختی,"۱۳۳,۵۰۰,۰۰۰ تومان",نو,gaYZRcf1,https://divar.ir/v/کیس گیمینگ نسل 13 DDR5/gaYZRcf1
تجهیزات کامپیوتر,۱۹ ساعت پیش در کیانشهر,"۱۱,۰۰۰,۰۰۰ تومان",در حد نو,gaYNgQkr,https://divar.ir/v/تجهیزات کامپیوتر/gaYNgQkr
سیستم گیمینگ Core i5 12400F RTX 3050 SSD NVMe 1TB,۱۹ ساعت پیش در فیروزآبادی,"۱۰۵,۰۰۰,۰۰۰ تومان",در حد نو,gaX5_XWQ,https://divar.ir/v/سیستم گیمینگ Core i5 12400F RTX 3050 SSD NVMe 1TB/gaX5_XWQ
مینی کیس تینکلاینت نو,۲۰ ساعت پیش در کیانشهر,"۲۱۰,۰۰۰,۰۰۰ تومان",نو,gaXFPMTd,https://divar.ir/v/مینی کیس تینکلاینت نو/gaXFPMTd
بازی کامپیوتری PC  و PS4,۲۰ ساعت پیش در میدان ولیعصر,"۱۵۰,۰۰۰ تومان",نو,gaX9ux04,https://divar.ir/v/بازی کامپیوتری PC  و PS4/gaX9ux04
کامپیوتر به همراه میز تحریر,۲۰ ساعت پیش در شهرک دانشگاه,"۷,۵۰۰,۰۰۰ تومان",کارکرده,gaX9urdb,https://divar.ir/v/کامپیوتر به همراه میز تحریر/gaX9urdb
مانیتور Samsung SyncMaster 710V,در مینای جنوبی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaWJYwCM,https://divar.ir/v/مانیتور Samsung SyncMaster 710V/gaWJYwCM
تخفیف فوق‌العاده پای معامله imac,۲۱ ساعت پیش در قبا,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaXh-3VW,https://divar.ir/v/تخفیف فوق‌العاده پای معامله imac/gaXh-3VW
کیس حرفه ای i7 نسل ۳ با مانیتور,۲۱ ساعت پیش در شهرک محلاتی,"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaXh-2Ed,https://divar.ir/v/کیس حرفه ای i7 نسل ۳ با مانیتور/gaXh-2Ed
۲تامانیتور ویک کیس,۲۱ ساعت پیش در مجیدآباد,"۵,۵۰۰,۰۰۰ تومان",کارکرده,gaXhOjFw,https://divar.ir/v/۲تامانیتور ویک کیس/gaXhOjFw
کامپیوتر رام دو حافظه ۵۰۰ ال سی دی سامسونگ ۲۱ اینچ,۲۱ ساعت پیش در مسعودیه,"۱۴,۵۰۰,۰۰۰ تومان",کارکرده,gaXR-bqo,https://divar.ir/v/کامپیوتر رام دو حافظه ۵۰۰ ال سی دی سامسونگ ۲۱ اینچ/gaXR-bqo
کیس گیمینگ نسل ۱۱ در حد نو,۲۱ ساعت پیش در شهرک ولیعصر جنوبی,"۸۳,۰۰۰,۰۰۰ تومان",در حد نو,gaXNOoYj,https://divar.ir/v/کیس گیمینگ نسل ۱۱ در حد نو/gaXNOoYj
سیستم گیمینگ و طراحی i5 نسل 13 / 4060Ti,در نازی‌آباد,"۲۳۵,۰۰۰,۰۰۰,۰۰۰ تومان",نو,gaX5NqbQ,https://divar.ir/v/سیستم گیمینگ و طراحی i5 نسل 13 / 4060Ti/gaX5NqbQ
یک‌ عدد بازی رایانه ای PC,۲۲ ساعت پیش در نیروی دریایی,"۲۳۰,۰۰۰ تومان",نو,gaX5dwIv,https://divar.ir/v/یک‌ عدد بازی رایانه ای PC/gaX5dwIv
کامپیوتر اداری-hdmi,۲۲ ساعت پیش در یوسف‌آباد,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,gaXltjsr,https://divar.ir/v/کامپیوتر اداری-hdmi/gaXltjsr
درحد all in one dell optiplex 7440,۲۲ ساعت پیش در نیروی هوایی (پیروزی),"۴۲,۰۰۰,۰۰۰ تومان",در حد نو,gaXhNvJP,https://divar.ir/v/درحد all in one dell optiplex 7440/gaXhNvJP
ایمک تخفیف بسیار بالا پای معامله,۲۲ ساعت پیش در سوهانک,"۲۱,۰۰۰,۰۰۰ تومان",کارکرده,gaXZdLfd,https://divar.ir/v/ایمک تخفیف بسیار بالا پای معامله/gaXZdLfd
10 ترابایت بازی سیستم گیمینگ,۲۲ ساعت پیش در شهرک شریفی,"۱۷۰,۰۰۰,۰۰۰ تومان",کارکرده,gaXRtftx,https://divar.ir/v/10 ترابایت بازی سیستم گیمینگ/gaXRtftx
سیستم گیمینگ رندرینگ,۲۲ ساعت پیش در الهیه,"۱۷۵,۰۰۰,۰۰۰ تومان",کارکرده,gaXR9rIs,https://divar.ir/v/سیستم گیمینگ رندرینگ/gaXR9rIs
کیس i7 16g ram,۲۲ ساعت پیش در منیریه,"۲۳,۸۰۰,۰۰۰ تومان",در حد نو,gaXJdmR6,https://divar.ir/v/کیس i7 16g ram/gaXJdmR6
