title,address,description,state,token,url
کیس و مانیتور,۲ هفته پیش در حکیمیه,"۱,۰۰۰ تومان",کارکرده,gaA5_gzS,https://divar.ir/v/کیس و مانیتور/gaA5_gzS
کامپیوترکاملاسالم,۲ هفته پیش در شهرک نفت,"۱۸,۵۰۰,۰۰۰ تومان",در حد نو,gaA1_ezC,https://divar.ir/v/کامپیوترکاملاسالم/gaA1_ezC
mini case hp G3,در فلسطین (میدان انقلاب),"۲۸,۰۰۰,۰۰۰ تومان",کارکرده,ga2kHVtp,https://divar.ir/v/mini case hp G3/ga2kHVtp
لوازم هوشمند کلاسی,۲ هفته پیش در قصر فیروزه ۱,"۵۰,۰۰۰,۰۰۰ تومان",کارکرده,gaAd_1V4,https://divar.ir/v/لوازم هوشمند کلاسی/gaAd_1V4
کامپیوتر msi,۲ هفته پیش در پونک,"۲۹۰,۰۰۰,۰۰۰ تومان",در حد نو,gaAVvxnX,https://divar.ir/v/کامپیوتر msi/gaAVvxnX
GAMING سیستم گیمینگ نسل ۱۳,در حبیب الله,"۱۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaeQ-b_K,https://divar.ir/v/GAMING سیستم گیمینگ نسل ۱۳/gaeQ-b_K
مینی کیس تاینی لنوو نسل ششم و هفتم Lenovo mini,در میدان ولیعصر,"۱۲,۵۰۰,۰۰۰ تومان",در حد نو,gaZE6e5r,https://divar.ir/v/مینی کیس تاینی لنوو نسل ششم و هفتم Lenovo mini/gaZE6e5r
آل این وان گرافیک دار سفید نسل ۱۱ all in one hp,در فلسطین (میدان انقلاب),"۱۳۰,۰۰۰ تومان",در حد نو,Qa1DtHx-,https://divar.ir/v/آل این وان گرافیک دار سفید نسل ۱۱ all in one hp/Qa1DtHx-
کیس کامپیوتر i5 3470 گرافیک ۲,در آسمان,"۱۸,۵۰۰,۰۰۰ تومان",کارکرده,gayA3RTl,https://divar.ir/v/کیس کامپیوتر i5 3470 گرافیک ۲/gayA3RTl
کامپیوتر آیمک اپل/2013تا2018/imac/تعداد موجود,در بلورسازی,"۲۶,۰۰۰,۰۰۰ تومان",کارکرده,QaZPekF1,https://divar.ir/v/کامپیوتر آیمک اپل/2013تا2018/imac/تعداد موجود/QaZPekF1
کیس گیمینگ حرفه ای مخصوص تدوین,۲ هفته پیش در شیخ هادی,"۲۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaAx-Iad,https://divar.ir/v/کیس گیمینگ حرفه ای مخصوص تدوین/gaAx-Iad
کامیپوتر . سیستم گیمینگ,۲ هفته پیش در شهرک ولیعصر جنوبی,"۸۰,۰۰۰,۰۰۰ تومان",کارکرده,gaARehdt,https://divar.ir/v/کامیپوتر . سیستم گیمینگ/gaARehdt
سیستم گیمینگ,۲ هفته پیش در فلسطین (میدان انقلاب),"۱۳۶,۰۰۰,۰۰۰ تومان",در حد نو,gaANOx8W,https://divar.ir/v/سیستم گیمینگ/gaANOx8W
کیس گیمینگ نسل ۸ قدرتمند,در فلسطین (میدان انقلاب),"۶۹,۹۰۰,۰۰۰ تومان",نو,gavQvoL_,https://divar.ir/v/کیس گیمینگ نسل ۸ قدرتمند/gavQvoL_
کامپیوتر قدرتمند Gaming,۲ هفته پیش در قلمستان,"۱۳۵,۰۰۰,۰۰۰ تومان",کارکرده,gaABug06,https://divar.ir/v/کامپیوتر قدرتمند Gaming/gaABug06
Mini Case HP G3 i5 / 8 / 256 مینی کیس اچ پی,۲ هفته پیش در میدان ولیعصر,"۲۴,۵۰۰,۰۰۰ تومان",کارکرده,gaAt96mU,https://divar.ir/v/Mini Case HP G3 i5 / 8 / 256 مینی کیس اچ پی/gaAt96mU
کیس تاینی HP,در فلسطین (میدان انقلاب),"۲۶,۰۰۰,۰۰۰ تومان",در حد نو,gaTkwl3U,https://divar.ir/v/کیس تاینی HP/gaTkwl3U
آیمک اپل27 اینچ IMAC APPLE 2015 مخصوص بازی و طراحی,در میدان ولیعصر,"۱,۰۰۰ تومان",در حد نو,gapEzpAX,https://divar.ir/v/آیمک اپل27 اینچ IMAC APPLE 2015 مخصوص بازی و طراحی/gapEzpAX
مانیتور ۲۴ اینچ del و دوعدد کیس,در شهرک هما,"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,ga2Yza2Z,https://divar.ir/v/مانیتور ۲۴ اینچ del و دوعدد کیس/ga2Yza2Z
مانیتور led19 الجی,۲ هفته پیش در لویزان,"۴,۸۰۰,۰۰۰ تومان",کارکرده,gaAJNeYr,https://divar.ir/v/مانیتور led19 الجی/gaAJNeYr
مانیتور z24n g2,۲ هفته پیش در امام زاده حسن,"۱۴,۰۰۰,۰۰۰ تومان",در حد نو,gaABtr9u,https://divar.ir/v/مانیتور z24n g2/gaABtr9u
کیس.وفروشی مانیتور خریدار هارد,۲ هفته پیش در گاندی,"۲,۰۰۰,۰۰۰ تومان",کارکرده,gaA9cVcg,https://divar.ir/v/کیس.وفروشی مانیتور خریدار هارد/gaA9cVcg
فروش و خریدار کیس گیمینگ و اداری و عادی,در علم و صنعت,"۲,۰۰۰,۰۰۰ تومان",کارکرده,ga1I7bWx,https://divar.ir/v/فروش و خریدار کیس گیمینگ و اداری و عادی/ga1I7bWx
فروشنده و خریداره کیس و مانیتور,در دردشت,"۵۰۰,۰۰۰ تومان",در حد نو,gaxA7emV,https://divar.ir/v/فروشنده و خریداره کیس و مانیتور/gaxA7emV
سیستم قدرتمند گیمینگ اقتصادی با همه لوازم,در گیشا,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,ga_Icm0t,https://divar.ir/v/سیستم قدرتمند گیمینگ اقتصادی با همه لوازم/ga_Icm0t
کامپیوتر intel مناسب امور اداری و دانش آموزی,۲ هفته پیش در جنت‌آباد شمالی,"۱۴,۵۰۰,۰۰۰ تومان",کارکرده,gaA1sp54,https://divar.ir/v/کامپیوتر intel مناسب امور اداری و دانش آموزی/gaA1sp54
آیمک اپل IMAC APPLE 2014 کارهای اداری حسابداری,در فلسطین (میدان انقلاب),"۱,۰۰۰ تومان",در حد نو,gapUz-WD,https://divar.ir/v/آیمک اپل IMAC APPLE 2014 کارهای اداری حسابداری/gapUz-WD
مینی کیس i5 نسل ۳,در فلسطین (میدان انقلاب),"۱۵,۵۰۰,۰۰۰ تومان",در حد نو,gay0Y11F,https://divar.ir/v/مینی کیس i5 نسل ۳/gay0Y11F
کامپیوتر intel مناسب امور اداری و دانش آموزی,۲ هفته پیش در جنت‌آباد شمالی,"۱۰,۵۰۰,۰۰۰ تومان",کارکرده,gaApc9xB,https://divar.ir/v/کامپیوتر intel مناسب امور اداری و دانش آموزی/gaApc9xB
کامپیوتر فروشی clonizer,۲ هفته پیش در فدک,"۴,۵۰۰,۰۰۰ تومان",در حد نو,gaApMUtZ,https://divar.ir/v/کامپیوتر فروشی clonizer/gaApMUtZ
کیس کامپیوتر یکجا و قطعات جدا,۲ هفته پیش در الهیه,"۷,۰۰۰,۰۰۰ تومان",کارکرده,gaApMHxZ,https://divar.ir/v/کیس کامپیوتر یکجا و قطعات جدا/gaApMHxZ
کامپیوتر سالم,۲ هفته پیش در شهرک طالقانی,"۲۵,۰۰۰,۰۰۰ تومان",نو,gaAVM9Uq,https://divar.ir/v/کامپیوتر سالم/gaAVM9Uq
کیس,۲ هفته پیش در اوقاف,"۳,۰۰۰,۰۰۰ تومان",در حد نو,gaAR8nTa,https://divar.ir/v/کیس/gaAR8nTa
مینی کیس HP G1 نسل 4 مناسب کار اداری خانگی,در آرژانتین,"۱۵,۵۰۰,۰۰۰ تومان",در حد نو,QaafEG9f,https://divar.ir/v/مینی کیس HP G1 نسل 4 مناسب کار اداری خانگی/QaafEG9f
باکس کیس,۲ هفته پیش در شهرآرا,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaAFMip2,https://divar.ir/v/باکس کیس/gaAFMip2
سیستم کامپیوتر آکبند نو نو,۲ هفته پیش در گیشا,"۹۸,۰۰۰,۰۰۰ تومان",نو,gaA9rnYu,https://divar.ir/v/سیستم کامپیوتر آکبند نو نو/gaA9rnYu
کیس گیمینگ کم کارکرد(مناسب تدوین و انیمیشن سازی,۲ هفته پیش در تهرانپارس شرقی,"۲۶۰,۰۰۰,۰۰۰ تومان",در حد نو,gaA9bNbY,https://divar.ir/v/کیس گیمینگ کم کارکرد(مناسب تدوین و انیمیشن سازی/gaA9bNbY
پارکت ،کفپوش spc ،موکت تایل ،قرنیزAGT،فاکتور رسمی,در نیلوفر,"۳۳۰,۰۰۰ تومان",نو,gaNglC_e,https://divar.ir/v/پارکت ،کفپوش spc ،موکت تایل ،قرنیزAGT،فاکتور رسمی/gaNglC_e
ست کیس کامل اداری,۲ هفته پیش در جوانمردان (اندیشه),"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,gaAJr2Xe,https://divar.ir/v/ست کیس کامل اداری/gaAJr2Xe
سرور HP DL380p Gen8,۲ هفته پیش در یافت‌آباد,"۲۵,۸۰۰,۰۰۰ تومان",کارکرده,gaAZqs-c,https://divar.ir/v/سرور HP DL380p Gen8/gaAZqs-c
مانیتور گیمینگ ایسوس TUF Gaming VG27VQ3B,۲ هفته پیش در هروی,"۳۸,۵۰۰,۰۰۰ تومان",نو,gaA9p6Sa,https://divar.ir/v/مانیتور گیمینگ ایسوس TUF Gaming VG27VQ3B/gaA9p6Sa
سیستم گیمینگ قدرتمند و کم‌کارکرد,۲ هفته پیش در مهستان,"۲۲۰,۰۰۰,۰۰۰ تومان",نو,gaA9nIeW,https://divar.ir/v/سیستم گیمینگ قدرتمند و کم‌کارکرد/gaA9nIeW
پدال رادر حرفه ای تمام فلزی شبیه ساز,۲ هفته پیش در طرشت,"۷۰,۰۰۰,۰۰۰ تومان",نو,gaAZGfsf,https://divar.ir/v/پدال رادر حرفه ای تمام فلزی شبیه ساز/gaAZGfsf
مینی کیس (تین کلاینت تسکو مدل مدل TNP1225(,۲ هفته پیش در خلیج فارس,"۲۰,۰۰۰,۰۰۰ تومان",نو,gaAdlwVo,https://divar.ir/v/مینی کیس (تین کلاینت تسکو مدل مدل TNP1225(/gaAdlwVo
فروش کیس گیمینگ در حد نو,۲ هفته پیش در پاسداران,"۲۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gaABV4-u,https://divar.ir/v/فروش کیس گیمینگ در حد نو/gaABV4-u
کیس HP Compaq Elite 8300 SFF,۲ هفته پیش در باغ فیض,"۱۲,۸۰۰,۰۰۰ تومان",کارکرده,gaANz6lI,https://divar.ir/v/کیس HP Compaq Elite 8300 SFF/gaANz6lI
مینی کیس Dell OptiPlex 980,۲ هفته پیش در باغ فیض,"۱۲,۸۰۰,۰۰۰ تومان",کارکرده,gaANzi9j,https://divar.ir/v/مینی کیس Dell OptiPlex 980/gaANzi9j
کیس اچ پی با اس اس دی پرسرعت,۲ هفته پیش در باغ فیض,"۱۴,۹۹۰,۰۰۰ تومان",کارکرده,gaA9CwDA,https://divar.ir/v/کیس اچ پی با اس اس دی پرسرعت/gaA9CwDA
کیس کامپیوتر کامل,۲ هفته پیش در باغ فیض,"۲۳,۵۰۰,۰۰۰ تومان",کارکرده,gaA5S6Wn,https://divar.ir/v/کیس کامپیوتر کامل/gaA5S6Wn
کیس خالی,۲ هفته پیش در سنگلج (شاپور),"۱۶,۰۰۰,۰۰۰ تومان",نو,gaAtCg4F,https://divar.ir/v/کیس خالی/gaAtCg4F
کیس کامپیوتر,۲ هفته پیش در شهرک امیرالمومنین,"۲,۶۰۰,۰۰۰ تومان",کارکرده,gaAJS8gr,https://divar.ir/v/کیس کامپیوتر/gaAJS8gr
یه تعداد کیس کامپیوتر i3 و i5 و i7 سالم،قیمت مناسب,۲ هفته پیش در ورزشگاه آزادی,"۴,۹۰۰,۰۰۰ تومان",کارکرده,gaA5BfVi,https://divar.ir/v/یه تعداد کیس کامپیوتر i3 و i5 و i7 سالم،قیمت مناسب/gaA5BfVi
بازی pc  snowrunner,۲ هفته پیش در ولنجک,"۱۰۰,۰۰۰ تومان",نو,gaA9R9eH,https://divar.ir/v/بازی pc  snowrunner/gaA9R9eH
فرمون لاجیتک ps4وpc,۲ هفته پیش در اباذر,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaAlBYv-,https://divar.ir/v/فرمون لاجیتک ps4وpc/gaAlBYv-
مینی کیس(کامپیوتر) Hp pro,۲ هفته پیش در پونک,"۸,۰۰۰,۰۰۰ تومان",در حد نو,gaARB7uJ,https://divar.ir/v/مینی کیس(کامپیوتر) Hp pro/gaARB7uJ
server dl380 g8 8sff original,در سهروردی,"۷۸,۰۰۰,۰۰۰ تومان",در حد نو,gadwRfl8,https://divar.ir/v/server dl380 g8 8sff original/gadwRfl8
کیس کامل کامپیوتر رومیزی با مانیتور و لوازم جانبی,۲ هفته پیش در مینابی,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaAlw71A,https://divar.ir/v/کیس کامل کامپیوتر رومیزی با مانیتور و لوازم جانبی/gaAlw71A
کامپیوتر خانگی,۲ هفته پیش در تهرانسر شرقی,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaAdA1iW,https://divar.ir/v/کامپیوتر خانگی/gaAdA1iW
مینی کیس,۲ هفته پیش در آسمان,"۲۶,۰۰۰,۰۰۰ تومان",در حد نو,gaAZwxvp,https://divar.ir/v/مینی کیس/gaAZwxvp
کیس گیم نسل,۲ هفته پیش در تهران‌ویلا,"۱۵۹,۰۰۰,۰۰۰ تومان",کارکرده,gaAJgfUm,https://divar.ir/v/کیس گیم نسل/gaAJgfUm
کیس دسته بازی مانیتور کیبورد دیویدی رایتر,۲ هفته پیش در وردآورد,"۵,۰۰۰,۰۰۰ تومان",در حد نو,gaAFQ-F7,https://divar.ir/v/کیس دسته بازی مانیتور کیبورد دیویدی رایتر/gaAFQ-F7
کامپیوتر گیمینگ فول گیم,۲ هفته پیش در ارامنه,"۵۰,۰۰۰,۰۰۰ تومان",در حد نو,ga9wGzn7,https://divar.ir/v/کامپیوتر گیمینگ فول گیم/ga9wGzn7
دسته طرح XBOX 360 ایکس باکس کامپیوتر / موبایل,۲ هفته پیش در اباذر,"۸۵۰,۰۰۰ تومان",در حد نو,ga_wveHm,https://divar.ir/v/دسته طرح XBOX 360 ایکس باکس کامپیوتر / موبایل/ga_wveHm
کیس مانیتور کامل,۲ هفته پیش در شهرک استقلال,"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_wfIQ7,https://divar.ir/v/کیس مانیتور کامل/ga_wfIQ7
اپل مک مینی apple m2,۲ هفته پیش در یوسف‌آباد,"۶۸,۰۰۰,۰۰۰ تومان",نو,ga_s_-Ui,https://divar.ir/v/اپل مک مینی apple m2/ga_s_-Ui
کیس کامپیوتر نسل سه,۲ هفته پیش در شهران شمالی,"۱۰,۰۰۰,۰۰۰ تومان",کارکرده,ga_svlK5,https://divar.ir/v/کیس کامپیوتر نسل سه/ga_svlK5
کامپیوتر,۲ هفته پیش در شهادت,"۳,۸۰۰,۰۰۰ تومان",کارکرده,ga_kf2on,https://divar.ir/v/کامپیوتر/ga_kf2on
کیس گیمینگ i7 10700 رم 32 گرافیک 1650,۲ هفته پیش در تهرانسر مرکزی,"۸۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_kvvb8,https://divar.ir/v/کیس گیمینگ i7 10700 رم 32 گرافیک 1650/ga_kvvb8
کیس و مانیتور,۲ هفته پیش در فاطمی,"۸,۵۰۰,۰۰۰ تومان",کارکرده,ga_Yv-Tq,https://divar.ir/v/کیس و مانیتور/ga_Yv-Tq
دسته بازی بی سیم XP 217,۲ هفته پیش در جمال‌زاده,"۲,۶۰۰,۰۰۰ تومان",نو,ga_UvTMQ,https://divar.ir/v/دسته بازی بی سیم XP 217/ga_UvTMQ
کیس گیمینگ i3 12100f با گرافیک RTX 3070 8G,در فلسطین (میدان انقلاب),"۱۸۰,۰۰۰,۰۰۰ تومان",در حد نو,gaTYfPwp,https://divar.ir/v/کیس گیمینگ i3 12100f با گرافیک RTX 3070 8G/gaTYfPwp
قاب موبایل ضایعات جنس پلی کربنات PC,۲ هفته پیش در تهرانسر شمالی,"۱,۰۰۰ تومان",نو,ga_wurhm,https://divar.ir/v/قاب موبایل ضایعات جنس پلی کربنات PC/ga_wurhm
کامپیوترقدرتمندکیسG3i56500رام8هارد256ssdمانیتور22,در باغ خزانه,"۳۵,۵۰۰,۰۰۰ تومان",در حد نو,gazUh0__,https://divar.ir/v/کامپیوترقدرتمندکیسG3i56500رام8هارد256ssdمانیتور22/gazUh0__
کامپیوتر,۲ هفته پیش در علم و صنعت,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga_oeCfK,https://divar.ir/v/کامپیوتر/ga_oeCfK
کیس گیمینگ نسل ۱۲ عید بستم,در آرژانتین,"۱۶۰,۰۰۰,۰۰۰ تومان",نو,gacU1Fi1,https://divar.ir/v/کیس گیمینگ نسل ۱۲ عید بستم/gacU1Fi1
کامپیوتر,۲ هفته پیش در نیاوران,"۲۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_MOa0M,https://divar.ir/v/کامپیوتر/ga_MOa0M
فروش ویژه مینی کیس تاینی نسل 7 (i5) با ssd 256g,۲ هفته پیش در فلسطین (میدان انقلاب),"۲۷,۰۰۰,۰۰۰ تومان",کارکرده,ga_EO15m,https://divar.ir/v/فروش ویژه مینی کیس تاینی نسل 7 (i5) با ssd 256g/ga_EO15m
کیس گیمینگ گیم اقتصادی - گیمنت طراحی DDR4 DDR3,در میدان ولیعصر,"۳۰,۰۰۰,۰۰۰ تومان",کارکرده,gaHYjdob,https://divar.ir/v/کیس گیمینگ گیم اقتصادی - گیمنت طراحی DDR4 DDR3/gaHYjdob
کامپیوتر کیس و مانیتور/i5 4570/طراحی/اداری,۲ هفته پیش در باغ خزانه,"۲۱,۵۰۰,۰۰۰ تومان",در حد نو,ga_odGbs,https://divar.ir/v/کامپیوتر کیس و مانیتور/i5 4570/طراحی/اداری/ga_odGbs
کامپیوتر دسکتاپ CG-10011 با قیمت 106 میلیون تومان,در سعادت‌آباد,"۱۰۶,۰۰۰,۰۰۰ تومان",نو,ga_k93cJ,https://divar.ir/v/کامپیوتر دسکتاپ CG-10011 با قیمت 106 میلیون تومان/ga_k93cJ
سیستم گیم,۲ هفته پیش در حافظیه,"۲۴۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_gd22T,https://divar.ir/v/سیستم گیم/ga_gd22T
iMac 2019 4K  تمیز و کم‌کارکرد,۲ هفته پیش در فلسطین (میدان انقلاب),"۷۸,۰۰۰,۰۰۰ تومان",در حد نو,ga_YNyQL,https://divar.ir/v/iMac 2019 4K  تمیز و کم‌کارکرد/ga_YNyQL
تعمیر لپ تاپ ، تعمیرکیس، نرم افزار ، شبکه، کوهک,در سعادت‌آباد,"۱,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,gauIWq6g,https://divar.ir/v/تعمیر لپ تاپ ، تعمیرکیس، نرم افزار ، شبکه، کوهک/gauIWq6g
ایمک لوکس ۲۲-۲۷اینچ تعداد و تک آل این وانimacآی مک,در فلسطین (میدان انقلاب),"۳۸,۰۰۰,۰۰۰ تومان",کارکرده,QaayuAbr,https://divar.ir/v/ایمک لوکس ۲۲-۲۷اینچ تعداد و تک آل این وانimacآی مک/QaayuAbr
All in one dell 7440or50 آل این وان دل ۲۴ اینچ,۲ هفته پیش در فلسطین (میدان انقلاب),"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,ga_ItCEI,https://divar.ir/v/All in one dell 7440or50 آل این وان دل ۲۴ اینچ/ga_ItCEI
ورک‌استیشن HP Z440 رم 48 SSD 512,۲ هفته پیش در بلوار کشاورز,"۸۹,۰۰۰,۰۰۰ تومان",کارکرده,ga_ANLAF,https://divar.ir/v/ورک‌استیشن HP Z440 رم 48 SSD 512/ga_ANLAF
مانیتور خمیده 34 اینچ ایسوس مدل TUF Gaming VG34VQE,در سعادت‌آباد,"۶۶,۰۰۰,۰۰۰ تومان",نو,ga_w8DHi,https://divar.ir/v/مانیتور خمیده 34 اینچ ایسوس مدل TUF Gaming VG34VQE/ga_w8DHi
مینی کیس دل با کیبورد و مانیتور,۲ هفته پیش در لاله زار,"۱۹,۵۰۰,۰۰۰ تومان",کارکرده,ga_s8pQz,https://divar.ir/v/مینی کیس دل با کیبورد و مانیتور/ga_s8pQz
مانیتور ۱۵ اینچ فلترون ال جی,۲ هفته پیش در آرژانتین,"۵,۵۰۰,۰۰۰ تومان",در حد نو,ga_scdzF,https://divar.ir/v/مانیتور ۱۵ اینچ فلترون ال جی/ga_scdzF
مانیتور سامسونگ - استوک,۲ هفته پیش در بنی‌هاشم,"۴,۰۰۰,۰۰۰ تومان",کارکرده,ga_oMJ4z,https://divar.ir/v/مانیتور سامسونگ - استوک/ga_oMJ4z
مینی کیس Hp,۲ هفته پیش در جنت‌آباد جنوبی,"۲۲,۰۰۰,۰۰۰ تومان",کارکرده,ga_ksxTG,https://divar.ir/v/مینی کیس Hp/ga_ksxTG
کامپیوتر صنعتی 4U ادونتک,۲ هفته پیش در عباس‌آباد,"۳۵۰,۰۰۰,۰۰۰ تومان",نو,ga_MMpAd,https://divar.ir/v/کامپیوتر صنعتی 4U ادونتک/ga_MMpAd
کامپیوتر دسکتاپ تک زون مدل TZ3770A با قیمت مناسب,در سعادت‌آباد,"۴۱,۵۰۰,۰۰۰ تومان",نو,ga_EMtsT,https://divar.ir/v/کامپیوتر دسکتاپ تک زون مدل TZ3770A با قیمت مناسب/ga_EMtsT
مانیتور 27 اینچ شیائومی G27Qi با قیمت مناسب,در سعادت‌آباد,"۳۹,۹۰۰,۰۰۰ تومان",نو,ga_E8JbX,https://divar.ir/v/مانیتور 27 اینچ شیائومی G27Qi با قیمت مناسب/ga_E8JbX
کیس مدل گرین,۲ هفته پیش در تهرانسر غربی,"۳,۵۰۰,۰۰۰ تومان",در حد نو,ga_4bug1,https://divar.ir/v/کیس مدل گرین/ga_4bug1
دو عدد کیس سالم,۲ هفته پیش در شارق,"۱۲,۰۰۰,۰۰۰ تومان",کارکرده,ga_g77lh,https://divar.ir/v/دو عدد کیس سالم/ga_g77lh
خریدار و فروش کیس و مانیتور خراب قدیمی جدید تعداد,۲ هفته پیش در سبلان (لشگر),"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,ga_kL_lr,https://divar.ir/v/خریدار و فروش کیس و مانیتور خراب قدیمی جدید تعداد/ga_kL_lr
فروش سیستم های گیمینگ حرفه ای با گارانتی معتبر,در صادقیه,"۵۰,۰۰۰,۰۰۰ تومان",نو,ga7U_WXq,https://divar.ir/v/فروش سیستم های گیمینگ حرفه ای با گارانتی معتبر/ga7U_WXq
کیس مینی,۲ هفته پیش در ارامنه,"۱۸,۵۰۰,۰۰۰ تومان",در حد نو,ga_s7Rpd,https://divar.ir/v/کیس مینی/ga_s7Rpd
رم لپتاپ ram pc3l 4Gb,۲ هفته پیش در دارآباد,"۱,۰۰۰,۰۰۰ تومان",کارکرده,ga_c7nvX,https://divar.ir/v/رم لپتاپ ram pc3l 4Gb/ga_c7nvX
کیس گیمینگ بازی,در شهرک ولیعصر جنوبی,"۶۶,۰۰۰,۰۰۰ تومان",در حد نو,gauIkCJ-,https://divar.ir/v/کیس گیمینگ بازی/gauIkCJ-
کیس کامپیوتر,۲ هفته پیش در پامنار,"۱۷,۵۰۰,۰۰۰ تومان",کارکرده,ga_QruwZ,https://divar.ir/v/کیس کامپیوتر/ga_QruwZ
کیس کامپیوتر قدیمی - روشن می‌شود اما تصویر ندارد,۲ هفته پیش در بنی‌هاشم,"۴,۵۰۰,۰۰۰ تومان",کارکرده,ga_QLOKC,https://divar.ir/v/کیس کامپیوتر قدیمی - روشن می‌شود اما تصویر ندارد/ga_QLOKC
pc.درحدنو,۲ هفته پیش در شهرک شهرداری,"۲۰,۰۰۰,۰۰۰ تومان",در حد نو,ga_Ab7_4,https://divar.ir/v/pc.درحدنو/ga_Ab7_4
فروش کیس و مامیتور,۲ هفته پیش در پاسداران,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,ga_A7Xms,https://divar.ir/v/فروش کیس و مامیتور/ga_A7Xms
کامپیوتر مینی کیس hp و مانیتور 22دل فول,۲ هفته پیش در مشیریه,"۴۰,۰۰۰,۰۰۰ تومان",در حد نو,ga_oqASM,https://divar.ir/v/کامپیوتر مینی کیس hp و مانیتور 22دل فول/ga_oqASM
mac mini m4 16.256,۲ هفته پیش در فردوسی,"۱۲۵,۰۰۰,۰۰۰ تومان",در حد نو,ga_sK0HB,https://divar.ir/v/mac mini m4 16.256/ga_sK0HB
آل این وان نسل چهارم تا هفتم فریم لس All in one,در میدان ولیعصر,"۲۷,۰۰۰,۰۰۰ تومان",در حد نو,gaGQkVeu,https://divar.ir/v/آل این وان نسل چهارم تا هفتم فریم لس All in one/gaGQkVeu
کیس کامپیوتر نسل ۷ Hp G3 با پردازنده i5 در حد,در جردن,"۲۴,۵۰۰,۰۰۰ تومان",در حد نو,gabkPZ7m,https://divar.ir/v/کیس کامپیوتر نسل ۷ Hp G3 با پردازنده i5 در حد/gabkPZ7m
مینی کیس نسل 7 با پردانده i5 با ضمانت,در جردن,"۲۹,۰۰۰,۰۰۰ تومان",در حد نو,Qabj5T_M,https://divar.ir/v/مینی کیس نسل 7 با پردانده i5 با ضمانت/Qabj5T_M
مینی کیس نسل ۱۰ برند Hp مدل G6 بروز باضمانت,در جردن,"۶۴,۰۰۰,۰۰۰ تومان",در حد نو,gauEonz_,https://divar.ir/v/مینی کیس نسل ۱۰ برند Hp مدل G6 بروز باضمانت/gauEonz_
کیس مینی HP 600 G3 پردازنده i5 7500 کامل با ویندوز,۲ هفته پیش در بهجت‌آباد,"۲۲,۰۰۰,۰۰۰ تومان",نو,ga_YaNli,https://divar.ir/v/کیس مینی HP 600 G3 پردازنده i5 7500 کامل با ویندوز/ga_YaNli
کیس کامپیوتر پیسی معاوضه با ps5,۲ هفته پیش در تجریش,"۱۷۱,۰۰۰,۰۰۰ تومان",در حد نو,ga_UaBfX,https://divar.ir/v/کیس کامپیوتر پیسی معاوضه با ps5/ga_UaBfX
فریم بالا، هزینه سبک خرید کیس گیمینگ,در میرداماد,"۱۸,۲۰۰,۰۰۰ تومان",نو,gakkgoxf,https://divar.ir/v/فریم بالا، هزینه سبک خرید کیس گیمینگ/gakkgoxf
راه اندازی گیمنت با بودجه شما (بهمراه اقساط),در علم و صنعت,"۹,۰۰۰,۰۰۰ تومان",کارکرده,ga_cX9Jj,https://divar.ir/v/راه اندازی گیمنت با بودجه شما (بهمراه اقساط)/ga_cX9Jj
۹ عدد بازی pc,۲ هفته پیش در دریا,"۱,۰۰۰,۰۰۰ تومان",در حد نو,ga_wZfwR,https://divar.ir/v/۹ عدد بازی pc/ga_wZfwR
دسته پی اس فور +pc victrix pro bfg ps4+ps5,۲ هفته پیش در فدک,"۲۵,۰۰۰,۰۰۰ تومان",نو,ga_s5G6r,https://divar.ir/v/دسته پی اس فور +pc victrix pro bfg ps4+ps5/ga_s5G6r
کامپیوتر گیمینگ3dmaxادیت رندرطراحی مهندسی کد170,در تهرانسر شرقی,"۳۶,۵۰۰,۰۰۰ تومان",کارکرده,Aa6s70yt,https://divar.ir/v/کامپیوتر گیمینگ3dmaxادیت رندرطراحی مهندسی کد170/Aa6s70yt
کامپیوتر,۲ هفته پیش در درب دوم,"۵,۵۰۰,۰۰۰ تومان",کارکرده,ga_k5EHP,https://divar.ir/v/کامپیوتر/ga_k5EHP
سیستم نیازمند تکمیل ، پردازنده e5200,۲ هفته پیش در میدان ولیعصر,"۸,۰۰۰,۰۰۰ تومان",کارکرده,ga_YJlfD,https://divar.ir/v/سیستم نیازمند تکمیل ، پردازنده e5200/ga_YJlfD
