title,address,description,state,token,url
11900K / 32GB 4000MHz CL18,در نصرت,"۱۴۰,۰۰۰,۰۰۰ تومان",در حد نو,gaMxvWJb,https://divar.ir/v/11900K / 32GB 4000MHz CL18/gaMxvWJb
بازی های PC کامپیوتر اورجینال,۳ روز پیش در بروجردی,"۲۵۰,۰۰۰ تومان",نو,gaSR35pA,https://divar.ir/v/بازی های PC کامپیوتر اورجینال/gaSR35pA
کامپیوتر,۳ روز پیش در شهرآرا,"۱,۰۰۰ تومان",کارکرده,gaSRnwit,https://divar.ir/v/کامپیوتر/gaSRnwit
کیس کامپیوتر گرین رم 8,۳ روز پیش در تهرانپارس شرقی,"۱۴,۵۰۰,۰۰۰ تومان",کارکرده,gaS52_ZR,https://divar.ir/v/کیس کامپیوتر گرین رم 8/gaS52_ZR
دسته بازی کامپیوتر,۳ روز پیش در هروی,"۵۰۰,۰۰۰ تومان",کارکرده,gaS52Rkp,https://divar.ir/v/دسته بازی کامپیوتر/gaS52Rkp
سیستم گیمینگ قدرتمند Rx7800xt - i5 14400f,در ستارخان,"۲۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaxY-Ni2,https://divar.ir/v/سیستم گیمینگ قدرتمند Rx7800xt - i5 14400f/gaxY-Ni2
سیستم گیمینگ,در نیروی هوایی (پیروزی),"۲۵۰,۰۰۰,۰۰۰ تومان",در حد نو,ga8YgDVq,https://divar.ir/v/سیستم گیمینگ/ga8YgDVq
مانیتور، کیس، کیبورد و موس.,۳ روز پیش در استخر,"۶,۰۰۰,۰۰۰ تومان",نیازمند تعمیر,gaSxWAL7,https://divar.ir/v/مانیتور، کیس، کیبورد و موس./gaSxWAL7
سیستم/کامپیوتر گیمینگ نسل 13,۳ روز پیش در باشگاه نفت,"۱۵۵,۰۰۰,۰۰۰ تومان",در حد نو,gaStGE5j,https://divar.ir/v/سیستم/کامپیوتر گیمینگ نسل 13/gaStGE5j
فروش ویژه مینی کیس,در میدان ولیعصر,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaPp-VSE,https://divar.ir/v/فروش ویژه مینی کیس/gaPp-VSE
کامپیوتر,۳ روز پیش در شهرک گلها,"۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSlWaXy,https://divar.ir/v/کامپیوتر/gaSlWaXy
کامپیوتر اداری دانش آموزی,۳ روز پیش در فیروزآبادی,"۱,۰۰۰ تومان",کارکرده,gaSlmYv_,https://divar.ir/v/کامپیوتر اداری دانش آموزی/gaSlmYv_
کامپیوتر,۳ روز پیش در المهدی,"۴۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSdma6b,https://divar.ir/v/کامپیوتر/gaSdma6b
کامپیوتر خانگی,در سعادت‌آباد,"۸,۵۰۰,۰۰۰ تومان",کارکرده,gaIlf-76,https://divar.ir/v/کامپیوتر خانگی/gaIlf-76
کیس کامپیوتر,۳ روز پیش در جمهوری,"۴,۵۰۰,۰۰۰ تومان",در حد نو,gaSdmAKE,https://divar.ir/v/کیس کامپیوتر/gaSdmAKE
کامپیوتر (صفحه کلید ،کیس ،مانیتور)  فروش فوری,۳ روز پیش در جنت‌آباد جنوبی,"۳,۵۰۰,۰۰۰ تومان",کارکرده,gaSZWtR0,https://divar.ir/v/کامپیوتر (صفحه کلید ،کیس ،مانیتور)  فروش فوری/gaSZWtR0
پلی۲)فلشps3دسته۵فورps1خور۴فایوproکپیPCنصبCDبازی6فت,در والفجر (افسریه),"۱,۰۰۰ تومان",نو,gaSVmiia,https://divar.ir/v/پلی۲)فلشps3دسته۵فورps1خور۴فایوproکپیPCنصبCDبازی6فت/gaSVmiia
آیمک imac  21.5 in i5 گرافیک دار 4K رم8 256 ssd,۳ روز پیش در امیرآباد,"۶۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSVWU-V,https://divar.ir/v/آیمک imac  21.5 in i5 گرافیک دار 4K رم8 256 ssd/gaSVWU-V
کیس گیمینگ و مهندسی,در خاوران,"۳۱,۰۰۰,۰۰۰ تومان",در حد نو,gaO9F5A7,https://divar.ir/v/کیس گیمینگ و مهندسی/gaO9F5A7
دو عدد دسته بی سیم تسکو TG170W,۳ روز پیش در مرزداران,"۴,۰۰۰,۰۰۰ تومان",در حد نو,gaSRWyZ4,https://divar.ir/v/دو عدد دسته بی سیم تسکو TG170W/gaSRWyZ4
کامپیوتر core i5 رم 8 گرافیک R5 مانیتور 20 LED,۳ روز پیش در نعمت‌آباد,"۱۵,۸۰۰,۰۰۰ تومان",در حد نو,gaSRGtWZ,https://divar.ir/v/کامپیوتر core i5 رم 8 گرافیک R5 مانیتور 20 LED/gaSRGtWZ
دوربینcanon مدل  pc1438,۳ روز پیش در جنت‌آباد شمالی,"۲۴,۰۰۰,۰۰۰ تومان",در حد نو,gaSx191p,https://divar.ir/v/دوربینcanon مدل  pc1438/gaSx191p
کامیپوتر  ال‌جی نو,۳ روز پیش در کیانشهر,"۴,۰۰۰,۰۰۰ تومان",نو,gaSpV2PK,https://divar.ir/v/کامیپوتر  ال‌جی نو/gaSpV2PK
دسته,۳ روز پیش در دیلمان,"۶۰۰,۰۰۰ تومان",در حد نو,gaSpF1M0,https://divar.ir/v/دسته/gaSpF1M0
کامپیتور کیس و مانیتور اینتل/رم16/هارد1ترا/مهندسی,در باغ خزانه,"۳۰,۴۰۰,۰۰۰ تومان",در حد نو,gaNk3LmV,https://divar.ir/v/کامپیتور کیس و مانیتور اینتل/رم16/هارد1ترا/مهندسی/gaNk3LmV
مینی کیس core i5 نسل هفت / اقساطی,در میدان ولیعصر,"۲۰,۰۰۰ تومان",کارکرده,gaSh1mt0,https://divar.ir/v/مینی کیس core i5 نسل هفت / اقساطی/gaSh1mt0
فروش ASUS NUC 12 Pro - غول کوچک نسل ۱۲,در جمال‌زاده,"۶۵,۰۰۰,۰۰۰ تومان",نو,gaBtUSLm,https://divar.ir/v/فروش ASUS NUC 12 Pro - غول کوچک نسل ۱۲/gaBtUSLm
فروش و خرید  انواع کیس کامپیوتر,در فلسطین (میدان انقلاب),"۱۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSZV6QM,https://divar.ir/v/فروش و خرید  انواع کیس کامپیوتر/gaSZV6QM
فروش کیس اسمبل ویندوز ۱۰ اداری گیمینگ H310,در شارق,"۲۶,۰۰۰,۰۰۰ تومان",در حد نو,gaC1higk,https://divar.ir/v/فروش کیس اسمبل ویندوز ۱۰ اداری گیمینگ H310/gaC1higk
مک بوک پرو 2024,۳ روز پیش در ونک,"۳۲۰,۰۰۰,۰۰۰ تومان",در حد نو,gaSNlixw,https://divar.ir/v/مک بوک پرو 2024/gaSNlixw
مینی کیس hp سالم core i3 با پرینتر حرارتی میوا,۳ روز پیش در دروس,"۳۸,۰۰۰,۰۰۰ تومان",کارکرده,gaSJVR0-,https://divar.ir/v/مینی کیس hp سالم core i3 با پرینتر حرارتی میوا/gaSJVR0-
سیستم گیمینگ,۳ روز پیش در شیوا,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaSBF88J,https://divar.ir/v/سیستم گیمینگ/gaSBF88J
all in one,در باغ فیض,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaxQoSNS,https://divar.ir/v/all in one/gaxQoSNS
سیستم مناسب طراحی و گیم,در دبستان,"۴۴,۰۰۰,۰۰۰ تومان",کارکرده,gays9slv,https://divar.ir/v/سیستم مناسب طراحی و گیم/gays9slv
فروش وخریدار کیس ومانیتور,در آهنگ,"۱,۰۰۰,۰۰۰ تومان",کارکرده,Qajz7Zp5,https://divar.ir/v/فروش وخریدار کیس ومانیتور/Qajz7Zp5
Lenovo thinkpad P51,۳ روز پیش در میدان ولیعصر,"۷۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSxk_rj,https://divar.ir/v/Lenovo thinkpad P51/gaSxk_rj
Mac mini m2 pro 32 gb ram 1T,۳ روز پیش در قیطریه,"۲۸۵,۰۰۰,۰۰۰ تومان",در حد نو,gaStEGXm,https://divar.ir/v/Mac mini m2 pro 32 gb ram 1T/gaStEGXm
فروش یک دستگاه کامپیوتر,۳ روز پیش در زنجان جنوبی,"۱۰۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSlU9L3,https://divar.ir/v/فروش یک دستگاه کامپیوتر/gaSlU9L3
رم pc4 ddr4 .... رم کامپیوتر دی دی آر 4 Adata,۳ روز پیش در ایوانک,"۵,۵۰۰,۰۰۰ تومان",در حد نو,gaSdEixS,https://divar.ir/v/رم pc4 ddr4 .... رم کامپیوتر دی دی آر 4 Adata/gaSdEixS
کیس کامپیوتر و مانیتور,۳ روز پیش در شمیران‌نو,"۸,۰۰۰,۰۰۰ تومان",کارکرده,gaSVU3wq,https://divar.ir/v/کیس کامپیوتر و مانیتور/gaSVU3wq
کامپیوتر,۳ روز پیش در شهرک محلاتی,"۱۵,۹۰۰,۰۰۰ تومان",در حد نو,gaSV0ygK,https://divar.ir/v/کامپیوتر/gaSV0ygK
سیستم قدیمی,۳ روز پیش در سلیمانی,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaSVkfN6,https://divar.ir/v/سیستم قدیمی/gaSVkfN6
imac 2021,۳ روز پیش در جهاد,"۱۹۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSRUryn,https://divar.ir/v/imac 2021/gaSRUryn
کیس اچ پی elitedesk 800 g4 sff,در شهرک فرهنگیان,"۵۰,۰۰۰,۰۰۰ تومان",کارکرده,gaxwU6Xi,https://divar.ir/v/کیس اچ پی elitedesk 800 g4 sff/gaxwU6Xi
سیستم کامل کیس و مانیتور لوازم کامل,۳ روز پیش در خواجه نظام الملک,"۱۱,۵۰۰,۰۰۰ تومان",کارکرده,gaSJELFy,https://divar.ir/v/سیستم کامل کیس و مانیتور لوازم کامل/gaSJELFy
کیس و اسپیکر,۳ روز پیش در قلهک,"۹,۵۰۰,۰۰۰ تومان",در حد نو,gaS5Dfyr,https://divar.ir/v/کیس و اسپیکر/gaS5Dfyr
تعمیرات کنسول بازی و نصب بازیpc/ps4/ps5,در ستارخان,"۲۰,۰۰۰ تومان",نو,Qa-iUHRY,https://divar.ir/v/تعمیرات کنسول بازی و نصب بازیpc/ps4/ps5/Qa-iUHRY
سیستم گیمینگ با تجهیزات کامل,۳ روز پیش در امیریه,"۱۸۰,۰۰۰,۰۰۰ تومان",نو,gaSxjJar,https://divar.ir/v/سیستم گیمینگ با تجهیزات کامل/gaSxjJar
کامپیتر.H61. قوی مناسب بازی.حسابداری.گیمنت,در تهرانسر شرقی,"۹,۲۰۰,۰۰۰ تومان",در حد نو,gaGhC4eX,https://divar.ir/v/کامپیتر.H61. قوی مناسب بازی.حسابداری.گیمنت/gaGhC4eX
آل این وان TIO Lenovo/رم8/SSD/24inch/بدون حاشیه,در بلورسازی,"۵۲,۰۰۰,۰۰۰ تومان",در حد نو,gay8kk8z,https://divar.ir/v/آل این وان TIO Lenovo/رم8/SSD/24inch/بدون حاشیه/gay8kk8z
کامپیوتر,۳ روز پیش در امیریه,"۱۶,۰۰۰,۰۰۰ تومان",در حد نو,gaSRTtGw,https://divar.ir/v/کامپیوتر/gaSRTtGw
All in one Tio 22 lenovo آل این وان لنوو,در فلسطین (میدان انقلاب),"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,ga_EtsPL,https://divar.ir/v/All in one Tio 22 lenovo آل این وان لنوو/ga_EtsPL
سیستم کامپیوتر,۳ روز پیش در گلستان (شهرک راه آهن),"۹۵,۰۰۰,۰۰۰ تومان",کارکرده,gaSRTEVO,https://divar.ir/v/سیستم کامپیوتر/gaSRTEVO
کیس نسل6 رم8 هارد 128ssd,در شهرک آزادی,"۲۱,۳۰۰,۰۰۰ تومان",نو,gaGYsMD6,https://divar.ir/v/کیس نسل6 رم8 هارد 128ssd/gaGYsMD6
کامپیوتر اپل ایمک هفت رنگ iMac All in one,در قبا,"۲۴,۹۰۰,۰۰۰ تومان",در حد نو,AZvWvibD,https://divar.ir/v/کامپیوتر اپل ایمک هفت رنگ iMac All in one/AZvWvibD
مانیتور سامسونگ,۳ روز پیش در شمیران‌نو,"۱,۰۰۰,۰۰۰ تومان",در حد نو,gaSFTJZm,https://divar.ir/v/مانیتور سامسونگ/gaSFTJZm
فروشی خریدارکیس مانیتور قدیمی رده خارج سراسرتهران,در تهرانپارس جنوبی,"۱۰۰,۰۰۰,۰۰۰ تومان",کارکرده,Qa5PRVk0,https://divar.ir/v/فروشی خریدارکیس مانیتور قدیمی رده خارج سراسرتهران/Qa5PRVk0
Surface Studio لوکس و کمیاب i7/رم 32/SSD 512 M.2,در قیطریه,"۱۹۹,۰۰۰,۰۰۰ تومان",کارکرده,Qa_7QJDq,https://divar.ir/v/Surface Studio لوکس و کمیاب i7/رم 32/SSD 512 M.2/Qa_7QJDq
مینی کیس اچ پی,۳ روز پیش در صد دستگاه,"۳۰,۰۰۰,۰۰۰ تومان",در حد نو,gaS5i5jh,https://divar.ir/v/مینی کیس اچ پی/gaS5i5jh
مانیتور ال جی 17,۳ روز پیش در قلمستان,"۶,۰۰۰,۰۰۰ تومان",کارکرده,gaS5iEPB,https://divar.ir/v/مانیتور ال جی 17/gaS5iEPB
آل این وان ایسوس پرو قیمت مناسب,۳ روز پیش در قبا,"۲۹,۰۰۰,۰۰۰ تومان",کارکرده,gaSxSfZS,https://divar.ir/v/آل این وان ایسوس پرو قیمت مناسب/gaSxSfZS
سیستم کامپیوتر خانگی با لوازم جانبی,۳ روز پیش در سلسبیل شمالی,"۱,۱۰۰,۰۰۰ تومان",کارکرده,gaStC6Ev,https://divar.ir/v/سیستم کامپیوتر خانگی با لوازم جانبی/gaStC6Ev
کامپیوتر تاچ ایسوس پرو قیمت مناسب,۳ روز پیش در قبا,"۳۳,۰۰۰,۰۰۰ تومان",کارکرده,gaSpC1Bl,https://divar.ir/v/کامپیوتر تاچ ایسوس پرو قیمت مناسب/gaSpC1Bl
فروش.خریدارکیس.مانیتورهای.قدیمی,در امیریه,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaERa80y,https://divar.ir/v/فروش.خریدارکیس.مانیتورهای.قدیمی/gaERa80y
دسته TG 170 W,۳ روز پیش در تولید دارو,"۴,۰۰۰,۰۰۰ تومان",در حد نو,gaShy5Ne,https://divar.ir/v/دسته TG 170 W/gaShy5Ne
All in one/ imac اپل ایمک گرافیک دار,در میدان ولیعصر,"۴۷,۰۰۰,۰۰۰ تومان",در حد نو,QaQXj-Iv,https://divar.ir/v/All in one/ imac اپل ایمک گرافیک دار/QaQXj-Iv
آل این وان ALL IN ONE ASUS ZEN AIO گرافیکدار,در میدان ولیعصر,"۱۱۰,۰۰۰,۰۰۰ تومان",در حد نو,ga2wt4rF,https://divar.ir/v/آل این وان ALL IN ONE ASUS ZEN AIO گرافیکدار/ga2wt4rF
سیستم گیمینگ,۳ روز پیش در امیریه,"۵۹,۰۰۰,۰۰۰ تومان",کارکرده,gaSdCRRL,https://divar.ir/v/سیستم گیمینگ/gaSdCRRL
دسته بازی pc2,۳ روز پیش در سلسبیل جنوبی,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaSdyOUX,https://divar.ir/v/دسته بازی pc2/gaSdyOUX
آل این وان all in one  MSI PRO 22X,در فلسطین (میدان انقلاب),"۱۱۰,۰۰۰,۰۰۰ تومان",نو,gaDpIt0I,https://divar.ir/v/آل این وان all in one  MSI PRO 22X/gaDpIt0I
مینی کیس elitedesk hp,۳ روز پیش در سازمان برنامه شمالی,"۳۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSRisQL,https://divar.ir/v/مینی کیس elitedesk hp/gaSRisQL
کیس کارکرده,۳ روز پیش در بهارستان,"۲,۵۰۰,۰۰۰ تومان",کارکرده,gaSRyiuH,https://divar.ir/v/کیس کارکرده/gaSRyiuH
کیس Core i5-8500 نسل 8/SSD 256GB/سریع و قابل ارتقا,در فلسطین (میدان انقلاب),"۴۰,۰۰۰,۰۰۰ تومان",کارکرده,gaSNijTs,https://divar.ir/v/کیس Core i5-8500 نسل 8/SSD 256GB/سریع و قابل ارتقا/gaSNijTs
کیس acer- پنتیوم وان,۳ روز پیش در بهارستان,"۸,۰۰۰,۰۰۰ تومان",کارکرده,gaSNSQdi,https://divar.ir/v/کیس acer- پنتیوم وان/gaSNSQdi
مینی کیس نسل ۷ Hp G3 همراه باضمانت,۳ روز پیش در جردن,"۲۴,۵۰۰,۰۰۰ تومان",در حد نو,gaSJC0t1,https://divar.ir/v/مینی کیس نسل ۷ Hp G3 همراه باضمانت/gaSJC0t1
فروشنده خریدار انواع کیس کامل و متعلقات منصفانه,۳ روز پیش در میدان ولیعصر,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaS9hgD-,https://divar.ir/v/فروشنده خریدار انواع کیس کامل و متعلقات منصفانه/gaS9hgD-
کیس اچ پی تاور قدرتمند با ضمانت نسل ۹ و ۸,۳ روز پیش در جردن,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,gaS9hchv,https://divar.ir/v/کیس اچ پی تاور قدرتمند با ضمانت نسل ۹ و ۸/gaS9hchv
مینی کیس hp i5 نسل۴و ۶ و ۷ و ۸,در میدان ولیعصر,"۱۳,۰۰۰,۰۰۰ تومان",در حد نو,AakwUSE8,https://divar.ir/v/مینی کیس hp i5 نسل۴و ۶ و ۷ و ۸/AakwUSE8
فروش ویژه  کیس DELL Precision 3620,در جمهوری,"۳۷,۰۰۰,۰۰۰ تومان",کارکرده,gaPh74jD,https://divar.ir/v/فروش ویژه  کیس DELL Precision 3620/gaPh74jD
کیس کامپیوتر کاملا سالم,۳ روز پیش در شهرک امام خمینی,"۳,۰۰۰,۰۰۰ تومان",کارکرده,gaSthTbr,https://divar.ir/v/کیس کامپیوتر کاملا سالم/gaSthTbr
مانیتور ام اس ای,۳ روز پیش در کیانشهر,"۱۳,۰۰۰,۰۰۰ تومان",کارکرده,gaStx3qm,https://divar.ir/v/مانیتور ام اس ای/gaStx3qm
دسته بازی,۳ روز پیش در استخر,"۴,۳۰۰,۰۰۰ تومان",در حد نو,gaStRIh8,https://divar.ir/v/دسته بازی/gaStRIh8
آل این وان اپل آیمک All in one APPLE iMac,۳ روز پیش در بنی‌هاشم,"۳۲,۰۰۰,۰۰۰ تومان",کارکرده,gaSpRlEn,https://divar.ir/v/آل این وان اپل آیمک All in one APPLE iMac/gaSpRlEn
فروش انواع مینی کیس,در میدان ولیعصر,"۱۰,۵۰۰,۰۰۰ تومان",در حد نو,ga3QKDsJ,https://divar.ir/v/فروش انواع مینی کیس/ga3QKDsJ
مانیتور all in one,در پرستار,"۱۵,۰۰۰,۰۰۰ تومان",کارکرده,gaR5QOxX,https://divar.ir/v/مانیتور all in one/gaR5QOxX
کامپیوتر نسل4مدل h81باLED19,۳ روز پیش در شمس‌آباد,"۱۸,۰۰۰,۰۰۰ تومان",در حد نو,gaShB1ao,https://divar.ir/v/کامپیوتر نسل4مدل h81باLED19/gaShB1ao
کیس گیمینگ اسمبل شده حرفه ای,۳ روز پیش در میدان ولیعصر,"۸۵,۰۰۰,۰۰۰ تومان",نو,gaShB1jY,https://divar.ir/v/کیس گیمینگ اسمبل شده حرفه ای/gaShB1jY
سیستم کامپیوتر Core i3 12100 - Asus H610M - 16GB,در فدک,"۷۷,۰۰۰,۰۰۰ تومان",در حد نو,gaPB391z,https://divar.ir/v/سیستم کامپیوتر Core i3 12100 - Asus H610M - 16GB/gaPB391z
((خریدار)) کامپیوتر و مانیتور و قطعات سیستم,در علم و صنعت,"۱۰۰,۰۰۰,۰۰۰ تومان",در حد نو,gaMRCAXe,https://divar.ir/v/((خریدار)) کامپیوتر و مانیتور و قطعات سیستم/gaMRCAXe
کامپیوتر آل این وان مدل ideacentre aio 310 20iap,۳ روز پیش در المهدی,"۱۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSZhgDG,https://divar.ir/v/کامپیوتر آل این وان مدل ideacentre aio 310 20iap/gaSZhgDG
کمودور ۶۴,در اتابک,"۴,۵۰۰,۰۰۰ تومان",کارکرده,gayYPNZC,https://divar.ir/v/کمودور ۶۴/gayYPNZC
آل‌این‌وان لنوو i5 نسل ۹ SSD+HDD ۸GB رم,۳ روز پیش در یوسف‌آباد,"۸۰,۰۰۰,۰۰۰ تومان",در حد نو,gaSVBpvl,https://divar.ir/v/آل‌این‌وان لنوو i5 نسل ۹ SSD+HDD ۸GB رم/gaSVBpvl
کیس کامپیوتر نسل ۴,۳ روز پیش در بنی‌هاشم,"۲۰,۰۰۰ تومان",کارکرده,gaSVBaM6,https://divar.ir/v/کیس کامپیوتر نسل ۴/gaSVBaM6
کیس,در یاخجی آباد,"۸۰,۰۰۰,۰۰۰ تومان",نو,gaAhszn_,https://divar.ir/v/کیس/gaAhszn_
مانیتور msi,۳ روز پیش در کیانشهر,"۹,۹۰۰,۰۰۰ تومان",کارکرده,gaSVhM2h,https://divar.ir/v/مانیتور msi/gaSVhM2h
کامپیوتر گیمینگ,۳ روز پیش در استاد معین,"۱۷۵,۰۰۰,۰۰۰ تومان",در حد نو,gaSNh9mN,https://divar.ir/v/کامپیوتر گیمینگ/gaSNh9mN
آل این وان(all in one) مک,۳ روز پیش در ابوذر,"۹,۰۰۰,۰۰۰ تومان",کارکرده,gaSNxR3c,https://divar.ir/v/آل این وان(all in one) مک/gaSNxR3c
سیستم گیمینگ با مانیتور 2k,در اوقاف,"۱۹۹,۰۰۰,۰۰۰ تومان",در حد نو,gaE4yGy_,https://divar.ir/v/سیستم گیمینگ با مانیتور 2k/gaE4yGy_
مینی کیس پیشرفته2020/RAM8/SSD/HP G4 800/نسل هشتم,در بلورسازی,"۳۶,۰۰۰,۰۰۰ تومان",در حد نو,wZcQ5LfB,https://divar.ir/v/مینی کیس پیشرفته2020/RAM8/SSD/HP G4 800/نسل هشتم/wZcQ5LfB
مینی کیس نسل دوازدهم HP G4 رم 8 هارد SSD,در میدان ولیعصر,"۲۸,۸۰۰,۰۰۰ تومان",در حد نو,wZZ9YR5v,https://divar.ir/v/مینی کیس نسل دوازدهم HP G4 رم 8 هارد SSD/wZZ9YR5v
ال این وان HP povilion در حد آک,در بهارستان,"۲۵۰,۰۰۰,۰۰۰ تومان",در حد نو,gayAe7B1,https://divar.ir/v/ال این وان HP povilion در حد آک/gayAe7B1
آل این وان Dell،صندوق فروشگاهی-ال این وان Lenovo,در بلوار کشاورز,"۱۰۰,۰۰۰ تومان",در حد نو,gaxszOt1,https://divar.ir/v/آل این وان Dell،صندوق فروشگاهی-ال این وان Lenovo/gaxszOt1
خرید و فروش انواع کامپیوتر و لب تاپ در محل,۳ روز پیش در میدان ولیعصر,"۱,۰۰۰,۰۰۰ تومان",کارکرده,gaSBBVyt,https://divar.ir/v/خرید و فروش انواع کامپیوتر و لب تاپ در محل/gaSBBVyt
کیس گیمینگ نسل ۶ برند thermaltake,در سهروردی,"۶۹,۹۰۰,۰۰۰ تومان",کارکرده,gaDpHz01,https://divar.ir/v/کیس گیمینگ نسل ۶ برند thermaltake/gaDpHz01
ای مک ۲۰۲۱,در نیاوران,"۲۰۰,۰۰۰,۰۰۰ تومان",در حد نو,ga6Q0Zce,https://divar.ir/v/ای مک ۲۰۲۱/ga6Q0Zce
کسی گیمینک و رندرینگ و طراحی Ryzen 9,در سهروردی,"۲۱۹,۹۰۰,۰۰۰ تومان",در حد نو,gaFlVf1j,https://divar.ir/v/کسی گیمینک و رندرینگ و طراحی Ryzen 9/gaFlVf1j
کیس خالی کامپیوتر,۳ روز پیش در شهرک طالقانی,"۸۰۰,۰۰۰ تومان",کارکرده,gaSxAOdE,https://divar.ir/v/کیس خالی کامپیوتر/gaSxAOdE
تین کلاینت سیماوا j1900  درحد نو واقعی رم۴ هارد۶۴,در بهار,"۶,۹۰۰,۰۰۰ تومان",در حد نو,gaSxgBC4,https://divar.ir/v/تین کلاینت سیماوا j1900  درحد نو واقعی رم۴ هارد۶۴/gaSxgBC4
کامپیوتر کامل اقتصادی‌ کیس مانیتور Hp Dell Lenovo,۳ روز پیش در قبا,"۲۸,۶۰۰,۰۰۰ تومان",کارکرده,gaStQUfD,https://divar.ir/v/کامپیوتر کامل اقتصادی‌ کیس مانیتور Hp Dell Lenovo/gaStQUfD
کیس گیمینگ قدرتمند,۳ روز پیش در مسعودیه,"۶۷,۰۰۰,۰۰۰ تومان",در حد نو,gaSpAnaJ,https://divar.ir/v/کیس گیمینگ قدرتمند/gaSpAnaJ
کیس گیمینگ رندرینگ -مخصوص بازی  آکواریومی نسل 9,در بلوار کشاورز,"۶۴,۹۰۰,۰۰۰ تومان",نو,gaC1SBN1,https://divar.ir/v/کیس گیمینگ رندرینگ -مخصوص بازی  آکواریومی نسل 9/gaC1SBN1
فروش آیمک 22 اینچ 2015 اسلیم اپل درحدنو,در میدان ولیعصر,"۴۴,۰۰۰,۰۰۰ تومان",در حد نو,QafXkw-1,https://divar.ir/v/فروش آیمک 22 اینچ 2015 اسلیم اپل درحدنو/QafXkw-1
PS4 اسلیم کپی خور ۵۰۰ گیگ,۳ روز پیش در سعادت‌آباد,"۴۸,۰۰۰,۰۰۰ تومان",در حد نو,gaSdQeyZ,https://divar.ir/v/PS4 اسلیم کپی خور ۵۰۰ گیگ/gaSdQeyZ
فروش قطعات کامپیوتر / اسمبل حرفه‌ای + فاکتور رسمی,در میدان ولیعصر,"۱۰۰,۰۰۰ تومان",نو,gaSVQUxn,https://divar.ir/v/فروش قطعات کامپیوتر / اسمبل حرفه‌ای + فاکتور رسمی/gaSVQUxn
All in one asus,در اوقاف,"۳۸,۰۰۰,۰۰۰ تومان",کارکرده,gaCZn1jx,https://divar.ir/v/All in one asus/gaCZn1jx
کیس گیمینگ خوش قیمت,در فردوسی,"۶۹,۰۰۰,۰۰۰ تومان",در حد نو,gaQpPWcd,https://divar.ir/v/کیس گیمینگ خوش قیمت/gaQpPWcd
تین کلاینت HP t530,در مولوی,"۷,۵۰۰,۰۰۰ تومان",در حد نو,gatELjyc,https://divar.ir/v/تین کلاینت HP t530/gatELjyc
تین کلاینت Hp t520,در سنگلج (شاپور),"۶,۵۰۰,۰۰۰ تومان",در حد نو,gaIh_WNU,https://divar.ir/v/تین کلاینت Hp t520/gaIh_WNU
دو عدد کیس سالم,۳ روز پیش در تهرانپارس شرقی,"۵,۰۰۰,۰۰۰ تومان",کارکرده,gaR9fQ8M,https://divar.ir/v/دو عدد کیس سالم/gaR9fQ8M
کیس کامل 32 گیگ,۳ روز پیش در هوانیروز,"۱۰۵,۰۰۰,۰۰۰ تومان",در حد نو,gaR9_Jdm,https://divar.ir/v/کیس کامل 32 گیگ/gaR9_Jdm
Pc adapter کابل plc,۳ روز پیش در تهران‌نو,"۱۵,۵۰۰,۰۰۰ تومان",نو,gaR5fbSp,https://divar.ir/v/Pc adapter کابل plc/gaR5fbSp
مینی کیس تاینی,۳ روز پیش در آرژانتین,"۷۲۰,۰۰۰,۰۰۰ تومان",کارکرده,gaR5vSaJ,https://divar.ir/v/مینی کیس تاینی/gaR5vSaJ
کیس قدرتمند مناسب طراحی،رندرینگ،گیمینگ,در فلسطین (میدان انقلاب),"۲۲۶,۰۰۰,۰۰۰ تومان",در حد نو,gaRx_7b8,https://divar.ir/v/کیس قدرتمند مناسب طراحی،رندرینگ،گیمینگ/gaRx_7b8
سیستم گیمینگ i3 10100f + H510,۳ روز پیش در فلسطین (میدان انقلاب),"۴۳,۵۰۰,۰۰۰ تومان",کارکرده,gaRxfySQ,https://divar.ir/v/سیستم گیمینگ i3 10100f + H510/gaRxfySQ
imac 21.5inch آیمک ۲۱.۵اینچ all in one,در بنی‌هاشم,"۴۵,۰۰۰,۰۰۰ تومان",کارکرده,ga3wNhK0,https://divar.ir/v/imac 21.5inch آیمک ۲۱.۵اینچ all in one/ga3wNhK0
